z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,label
30.930283,34.585384,2.359841,-29.356281,45.782227,-19.796822,-11.569302,-23.004927,0.61716485,-0.23368654,-37.03282,-36.02913,29.176369,34.293377,14.788888,-8.322147,27.120012,-18.540276,76.53476,-1.2072617,-39.434288,-28.598265,-36.86397,-24.471588,50.384655,-39.157368,-80.48146,42.432026,31.334417,15.410295,10.776128,-56.730152,0
46.630314,59.176357,27.094389,27.137188,-24.264143,23.904083,20.172977,-16.244198,4.878868,34.192837,-46.949467,-37.196053,22.9324,49.278812,15.532858,-56.180798,2.7007139,-20.954357,48.343422,-13.85682,-45.948322,-9.170539,19.743187,-20.082592,-5.5511527,-31.502033,-75.40098,29.38362,-2.317673,15.755628,3.7626483,-1.0817465,0
-21.101006,18.853546,-48.91732,6.8619585,-52.56773,-28.162914,-40.11263,-32.749332,27.689272,-1.4346718,-34.23549,-30.806263,10.929129,-0.9557433,47.605762,18.231956,18.86121,4.608866,-41.320953,20.128452,-31.703026,27.664215,18.812511,-20.028637,19.563902,5.3453927,20.832563,-10.016871,12.45074,-1.0828844,-46.770237,9.234856,0
-24.696417,10.39652,-49.08614,-1.5708579,-51.440006,-29.421421,-36.3631,-30.922033,20.540789,-1.5379889,-28.705534,-26.48063,10.282138,-4.288126,47.905148,22.31029,15.476249,-2.5987847,-41.70148,21.170233,-22.698437,25.771278,17.617876,-19.94768,18.461687,11.224648,28.470032,-18.65814,17.84988,-4.1405363,-48.3589,-4.9981623,0
-34.841618,6.3474236,-33.2943,0.18716446,-36.55407,-37.704582,-11.112849,-9.534128,4.2973866,21.528769,12.71695,-23.083967,3.175876,-33.191,27.286814,20.2949,9.509379,-29.10238,-17.380108,1.3458145,13.076377,23.609964,19.871202,-12.474938,6.0896087,8.585878,40.69133,-42.07911,11.235923,-18.338207,-37.326073,-48.10323,0
-3.855527,16.538208,25.092789,-9.316458,-10.411199,-45.263332,-27.305752,-28.040773,-24.73927,31.436098,-13.810175,18.315042,-22.969322,10.329409,56.168304,12.088392,-11.753873,-4.641116,-12.2878685,23.532452,29.024881,33.8828,1.7034888,-26.530659,9.661239,-27.261923,-4.267957,-20.575842,46.059296,-43.51726,-24.123016,-56.30571,0
36.06906,10.4221525,-0.8036013,10.710676,-53.266552,-2.2421184,19.029585,-29.871588,-15.461081,0.9579767,-29.145952,5.8335557,-22.847458,63.116283,66.26247,-18.870544,-0.9345942,40.306408,-49.562008,50.892887,-29.846375,38.52218,6.4175444,-23.445269,0.48760906,-26.139086,7.154833,9.607035,42.16619,-22.275505,-42.75462,35.761963,0
12.472732,8.694218,33.554047,-18.754295,11.897556,-32.863773,-35.443577,-38.728638,-31.285048,28.61307,-21.286243,23.976604,-19.88864,16.355923,44.38483,13.555301,-7.787512,2.5203092,-12.732658,21.719795,51.025913,30.936785,10.58875,-16.885338,9.885477,-17.866068,-28.23893,-15.2396145,51.954975,-57.058556,-25.480894,-50.46053,0
2.0069978,21.036888,-30.766499,-36.084534,-53.075558,-12.425509,-36.518265,-31.87423,10.863985,-11.588796,-58.371696,-26.656387,24.641533,31.04432,49.28006,0.90243745,-0.10359952,-5.098879,-15.127391,19.045395,-42.57884,19.320173,19.79124,-28.066004,13.478879,-5.564893,12.610666,-28.24099,46.73299,10.3470955,-44.829826,5.9562955,0
-35.6625,5.8726196,-51.534645,9.711959,-50.79375,-32.804165,-28.851656,-23.477053,22.209528,1.5776666,-8.251419,-26.78572,5.087411,-24.442091,40.09147,29.04884,16.761486,-9.669276,-43.6542,19.917736,-10.705002,29.067387,19.872953,-13.168389,16.873146,15.753574,41.48051,-24.221235,5.9414496,-3.7723613,-46.703186,-12.403824,0
-1.305495,6.9029446,22.464283,-12.614864,-17.07558,-38.1635,-5.271152,-4.2067275,-37.570145,43.323826,-0.3457081,-17.27478,18.919827,14.900405,15.481353,5.2412324,-9.1536665,-20.54926,17.871037,12.071502,29.035156,12.966693,1.4628688,-14.998829,-4.346587,-20.732758,-18.437336,-29.881676,13.679074,-56.72792,-37.39539,-66.091896,0
13.456077,8.868394,36.5405,-19.033737,16.885502,-33.55023,-34.44332,-34.9852,-32.325226,30.594866,-17.194956,22.12905,-16.949043,10.443568,34.750248,13.134982,-4.8918014,3.2188838,-9.408629,21.21288,56.750996,29.094528,7.134265,-10.811496,11.216193,-16.311872,-33.88925,-17.793238,44.271866,-60.26559,-28.457964,-52.3371,0
7.0800076,25.020866,-32.191185,-12.543221,-51.448215,-15.089287,-32.163082,-36.723293,14.1083145,-8.135802,-56.783493,-27.505108,16.809795,32.941692,54.030125,2.9769104,7.013227,6.882708,-25.27907,24.10985,-45.881336,23.228455,18.549986,-28.496908,16.471737,-8.498541,3.673167,-10.985011,35.374104,0.13374755,-45.934208,16.95496,0
-2.9166806,6.7114453,30.564125,-29.069939,-21.938847,-26.84799,-16.171259,-14.378851,-32.695324,38.68404,-15.227851,-12.475585,21.466776,17.192844,26.467411,5.303266,-13.328016,-29.871082,13.8875475,16.431452,27.41914,13.516711,5.7539015,-24.053398,2.6035423,-13.971374,-12.879774,-38.986275,32.987522,-40.993073,-35.562035,-71.72387,0
3.1613345,9.021508,37.32103,-26.828306,-12.734731,-28.057413,-17.487732,-16.972458,-35.1074,39.15179,-16.558231,-6.81627,15.727647,18.66547,27.268124,6.516927,-15.283661,-24.059345,15.859172,17.95402,33.080605,15.680366,4.604113,-22.389357,4.327833,-18.488249,-22.235483,-34.79267,33.299995,-46.044334,-33.888435,-71.815865,0
30.609812,6.897994,21.569569,-16.814991,17.378607,-30.500452,-50.758434,-35.366276,-36.92307,23.606321,-24.724527,23.285595,-18.833542,14.319853,30.779902,6.254389,-3.153657,5.1223254,-12.406856,2.7308474,56.206905,22.949657,13.280486,-2.7928786,4.153302,-18.674706,-39.78064,-25.192596,42.78606,-67.03322,-26.397596,-34.83251,0
-26.429085,38.27427,3.1290371,66.948044,37.134254,-58.998966,-11.193272,7.672471,46.488686,14.431656,24.113993,-10.498511,0.19617327,-38.941456,21.67328,19.8472,52.93223,16.96068,19.520472,20.056746,-23.775835,7.4299397,-34.941948,-15.372782,37.423637,-61.101387,-32.843407,14.641049,-43.163437,15.613437,8.192833,-42.478626,0
-37.0756,5.9036217,-50.38501,17.734447,-52.706917,-30.161144,-26.359955,-23.609152,24.090248,3.3048558,-6.786797,-27.158707,5.249087,-25.709097,38.007053,27.663195,19.938784,-7.6505475,-47.803043,24.576286,-10.439164,28.741564,17.645922,-11.0925865,17.009863,17.91382,38.080124,-20.556303,-2.6691456,-2.513459,-47.3115,-8.639235,0
3.216936,11.734626,24.730404,-6.636444,-7.7837048,-44.321575,-8.685994,-4.295489,-38.697365,43.562687,1.6456991,-10.25949,9.268358,11.152441,15.399307,5.7190027,-9.035077,-12.630308,17.65612,11.81979,35.643093,15.925886,-2.360232,-11.7913065,-3.2717814,-28.007832,-26.491625,-26.260988,9.105253,-62.181953,-35.13378,-63.068245,0
20.774849,6.6417947,28.387114,-17.003628,14.832453,-30.056416,-42.51147,-39.30052,-34.452988,26.510723,-23.485771,24.956558,-20.49816,15.808513,39.422424,10.751173,-5.6574993,3.6910853,-14.74712,14.059127,54.18346,27.841347,13.051367,-10.529511,7.343571,-16.412354,-33.17239,-18.591179,49.347527,-62.137497,-25.427511,-43.445477,0
46.231033,61.87127,15.184546,43.945873,-38.70263,17.388079,2.3883545,-20.651754,19.762274,29.565222,-55.539566,-43.49294,22.3194,46.570206,28.529621,-49.099888,4.167812,-5.137455,29.895002,-16.68611,-59.627247,0.83662826,25.289543,-17.322958,-5.65987,-32.99055,-68.7707,27.143404,-14.668364,9.639602,-9.904865,16.194181,0
24.621418,41.035904,-10.985173,14.791943,-52.4659,-7.5639668,-13.049635,-36.882244,14.608972,-6.356444,-51.576046,-15.223952,-3.7477477,53.325005,58.59751,-17.091831,-0.9293396,29.102783,-35.021694,33.544464,-42.886776,33.464104,17.744028,-26.780857,7.513523,-25.948814,-13.999538,17.796822,25.518167,-7.3027205,-31.62141,46.552147,0
-19.66685,-5.005972,6.3664064,-14.022368,-26.151636,-28.192272,6.76557,-4.112018,-26.89357,40.57069,10.749462,-23.311935,22.345,7.928575,8.12423,3.9016993,0.56846887,-23.828585,4.5039535,13.172759,25.241474,14.8262,5.9332724,-10.158967,-8.785689,2.250614,5.357083,-29.36167,15.401541,-46.924526,-42.639202,-60.084476,0
-5.367183,17.536228,21.573742,-9.787321,-16.316364,-45.108383,-26.61114,-26.302153,-23.462082,30.729275,-15.046489,15.851004,-22.062716,11.953465,58.97235,10.819409,-13.411745,-7.504063,-11.150464,22.396267,22.726883,33.513847,1.9067974,-30.157137,8.342029,-29.720499,0.9055934,-22.762758,47.762222,-39.540348,-23.292595,-55.15271,0
29.547033,53.8137,-0.5856189,12.632348,-47.4848,24.78192,39.16304,-17.922726,1.6238673,19.453745,-33.740517,-32.143036,-12.495173,38.960213,15.163642,-58.347027,10.368173,3.521267,6.762815,33.521576,-44.019543,38.938747,36.307407,-20.019854,-13.749833,-41.054672,-4.700585,16.806448,19.3236,14.1418915,-32.08172,74.38283,0
-27.468256,8.947031,-46.874836,-12.227459,-47.82582,-33.35035,-37.880737,-27.727985,16.028364,-1.0286444,-24.040705,-24.491375,10.473875,-7.747632,43.243984,23.139671,11.72748,-10.633762,-35.74067,16.117256,-14.056994,23.958088,18.608517,-18.706413,16.84352,14.274068,31.196516,-26.73383,24.62391,-8.198752,-47.012936,-15.712585,0
37.994293,53.20357,4.586265,17.781874,-49.47033,21.958426,21.517385,-22.804222,5.3583,17.765768,-51.198673,-42.911854,16.005915,60.191833,23.774166,-51.90974,2.0439138,3.0843468,15.085842,14.312865,-54.8605,19.5239,30.04868,-22.367458,-9.585184,-36.89833,-34.826572,18.49801,11.514561,8.400819,-26.277676,50.48367,0
35.874,38.579746,2.3479853,-1.4485244,21.834211,0.58240783,-33.33651,-22.868826,12.969627,5.410062,-46.41828,-30.767439,34.383038,35.379025,22.343433,-35.460964,17.998737,-19.756876,61.854404,-29.777746,-49.4483,-34.304813,-30.407425,-12.989449,26.140034,-29.86348,-81.91897,35.149258,12.181826,35.631935,26.296381,-50.973587,0
-31.344265,-15.046552,-42.79867,60.331615,-62.63168,-13.579794,11.511147,-5.5308437,2.8558545,15.989116,29.725845,-29.094019,0.62206733,-18.22028,18.264534,21.030432,10.855476,-19.986368,-52.84091,20.585684,11.460497,20.74511,20.866838,10.566555,-2.7312562,32.339577,33.700523,-4.7592745,-45.001965,-24.237267,-34.184452,-19.500458,0
-22.208513,9.117674,9.051708,-27.438463,-27.188694,-36.833824,-26.29735,-17.778805,-15.687059,29.89551,-9.660732,-11.661218,12.0998535,0.482379,33.859196,13.389718,-5.4461694,-32.54609,-1.7500281,13.207899,20.291456,16.119778,6.1341796,-25.913757,11.0647745,-4.1825824,11.168164,-41.62824,35.89619,-29.93812,-33.39596,-68.304115,0
-9.88392,13.158661,30.26917,-16.00533,-3.187189,-39.58865,-21.34088,-25.60352,-26.7285,38.5128,-8.916989,3.3755078,-2.027726,4.196988,36.596523,15.466639,-8.143162,-16.155844,0.72707987,23.29603,38.711746,23.916517,4.028792,-22.429161,11.665161,-14.420993,-13.495495,-22.321253,34.23493,-47.030155,-27.827322,-72.31592,0
-13.260393,26.777449,-41.943737,17.663364,-53.26817,-26.017002,-38.51732,-35.653378,28.896978,0.40600708,-40.06289,-30.65245,9.607658,9.5641365,51.264362,12.007793,18.485014,10.380784,-39.176575,22.404009,-41.06944,29.115929,17.543425,-23.854628,19.395132,-4.8775544,9.795827,0.64663994,9.211401,-0.45890045,-42.85183,19.529243,0
48.348648,51.985847,19.491302,29.678099,-4.395496,15.898907,-8.280256,-26.717402,13.145606,25.564852,-51.93481,-31.079866,30.004808,44.963852,29.175644,-46.72908,9.63513,-16.142025,47.908665,-23.9842,-49.83155,-22.953054,1.859085,-19.228794,2.5728776,-32.31039,-85.75676,34.797874,-5.180048,22.29615,14.737712,-25.786674,0
30.735283,17.125008,-23.619694,9.962712,5.974567,-50.553898,-57.884903,-9.167556,-27.440609,29.07449,-3.544389,-9.800373,-2.2114735,0.07709325,-0.3102448,-9.478762,8.710846,8.409487,-5.204914,-34.31131,47.574543,5.3696637,9.022817,14.921749,-15.404303,-26.632366,-37.235855,-38.116364,-12.594748,-78.18186,-31.337614,-17.626467,0
6.5425787,4.4936333,-31.47308,72.55471,-72.47367,19.393734,-45.732224,-45.296745,13.835602,11.474132,-43.220924,-26.89995,20.003338,9.427285,50.60538,6.805433,-25.76553,-33.7409,-39.55742,-4.462704,-37.3541,-11.707165,18.340551,-3.8715973,0.7773516,33.04643,-12.622977,15.805612,-27.318047,9.0078335,-13.147239,-40.84204,0
30.793121,58.86495,-2.5544925,12.540311,-71.484116,25.891907,-4.9021163,-5.194507,24.541573,8.183609,-57.830513,-49.886246,20.921324,38.354023,23.391958,-57.534706,-5.263816,-16.048891,22.26022,-13.686312,-73.406425,14.698741,31.688662,-12.410552,-5.584886,-23.172474,-28.673767,10.142274,0.16652542,37.154327,-23.691505,46.751514,0
-15.748185,-19.679646,5.6155334,17.068369,6.3440475,-11.75116,-23.550558,-20.198357,-12.3968,30.29796,19.415571,-9.602722,15.08001,-3.0619469,6.966207,25.653957,-10.508067,-47.55639,2.9112158,-7.3034673,41.87562,-16.532974,-9.395619,7.8323693,13.420997,31.798676,-14.92462,-9.251792,4.750516,-31.405394,3.1652076,-121.39073,0
-43.743362,30.42562,10.538623,22.31406,-36.5168,-29.882381,-9.428839,10.637628,31.775106,-14.89742,-16.645176,0.15624373,2.161123,-10.795847,41.151375,7.1388144,16.802574,-30.400833,-2.8861327,48.04094,-47.21758,2.0204136,-38.98501,-35.48529,53.19479,-9.58628,-21.18688,12.655676,-11.860571,49.35935,-18.02711,-43.843117,0
-22.419037,13.49337,-48.67176,0.30812395,-51.406895,-29.459564,-38.890835,-32.192673,22.662827,-2.547173,-32.220345,-27.272432,10.522472,-1.8045039,49.355583,21.144037,15.5232315,-0.8571027,-40.69895,20.588047,-26.620436,25.624897,16.568464,-21.099041,19.973692,8.500018,24.44789,-15.78804,17.113914,-2.9083123,-47.706127,-1.8306538,0
5.0793047,18.15359,-0.19014257,39.181923,-41.859974,12.928537,-40.88353,-34.685745,26.862522,-21.469229,-58.614555,-3.4895926,28.656927,29.352983,60.680054,3.538138,-25.46709,-32.08697,-13.57841,19.746737,-49.682644,-31.922796,-16.717043,-28.183819,25.842567,13.004224,-49.90333,20.023668,-17.823559,39.685776,-4.4839263,-58.104324,0
-14.079558,9.218115,33.569668,-18.495852,-3.8769014,-35.142,-17.494026,-23.261349,-24.2349,38.85696,-3.4933333,-1.4143999,5.1927257,-1.036226,26.591934,14.723544,-5.2156935,-21.771381,2.5142763,24.289461,42.686817,19.936,0.5925481,-17.517906,14.846757,-5.1658072,-13.930585,-27.838171,26.071775,-44.61559,-33.2222,-77.28039,0
47.484615,60.349785,24.440708,32.86435,-24.318905,19.917217,15.67858,-18.047161,8.727615,32.838234,-48.768394,-37.84478,22.947098,49.298553,19.974817,-53.55069,4.597148,-15.536732,44.27521,-14.321018,-49.282368,-7.5411363,19.05164,-19.978573,-4.652363,-33.83529,-76.58495,30.31054,-7.1433005,12.883723,1.0887598,0.9615371,0
-18.366978,12.618829,-46.164665,2.056933,-56.24006,-22.800524,-38.90303,-34.70072,22.932451,-3.9049215,-37.748806,-29.016016,13.776334,7.429396,50.773804,18.320312,13.786937,1.6389209,-43.139423,22.074863,-32.14141,23.89523,18.49821,-20.458435,18.835958,12.609348,19.233397,-8.594395,18.340279,-3.4394171,-47.387558,4.2205024,0
5.824183,48.15656,-22.583185,27.563116,-77.97235,-2.5393753,-31.784708,-0.74621046,35.808876,-1.4966365,-48.64522,-42.99627,8.130159,16.056683,35.778774,-29.834698,12.1314125,0.045620564,-10.525915,-6.900502,-76.64533,28.776985,18.533897,-7.145712,12.223643,-14.256141,-8.011112,17.078932,-5.123781,30.73808,-29.962494,50.891747,0
-2.4012325,10.254216,35.65731,-40.554424,-14.215147,-20.314583,-28.597729,-25.941065,-24.578701,31.433966,-26.172258,0.9475732,4.5921702,14.302029,40.9042,9.476136,-19.18781,-31.029587,9.007049,17.948633,28.428637,19.708948,11.434662,-30.63377,11.736373,-14.451884,-4.345586,-41.553417,57.556942,-29.19989,-27.646437,-71.28655,0
-36.82335,4.1696615,-48.337757,2.778692,-48.796387,-33.214245,-28.332403,-22.01554,18.726301,1.8404671,-5.8132215,-25.154066,6.4996247,-25.04945,37.003807,28.707758,14.029432,-15.187238,-40.165558,18.690416,-5.1865835,26.678879,19.682543,-12.196068,15.5938425,19.466158,41.654102,-28.79166,9.973175,-6.2793145,-46.405945,-20.050266,0
-38.73014,3.9180312,-50.55111,10.024624,-49.337364,-32.827957,-25.471851,-21.272945,20.682676,2.3357828,-2.242723,-25.963085,4.5360837,-29.005571,36.534336,30.180775,15.847829,-13.941203,-42.48375,19.925629,-5.4558015,28.35658,20.948528,-11.049666,15.34205,18.900583,44.186737,-26.293362,4.3959775,-4.5824203,-45.62932,-16.991268,0
-12.204153,-38.971207,-33.96444,57.92462,-48.198055,15.989527,19.265997,-20.9179,-11.350792,19.368166,29.718885,-29.093773,16.605928,2.495371,18.272509,16.995893,-3.883369,-37.36803,-38.95757,4.2678046,12.326389,-4.048525,18.304209,20.786453,-12.018895,53.101078,24.48689,4.0398183,-30.32894,-21.731108,-14.445442,-61.854008,0
-19.294218,15.244836,-46.878944,3.0639546,-52.396965,-27.559738,-37.935394,-33.24107,23.19152,-2.671749,-35.389904,-27.502329,11.361982,3.00991,51.34399,18.876871,16.23697,2.6640153,-41.10903,23.121944,-31.91545,25.996523,14.923269,-22.007776,20.062523,5.3485336,21.30229,-12.422079,16.729795,-1.8269213,-47.507866,2.6215372,0
2.3999634,6.398958,-16.808086,26.213451,24.835533,-39.80507,-28.841068,-18.581495,-19.678078,33.55421,22.831274,9.870161,-36.274,-36.290928,1.9953169,3.7700942,15.980716,10.144588,-28.9391,-14.703073,72.18533,32.002693,15.8938,23.029858,-3.1052408,-6.3840914,-4.691436,-19.565271,-7.514867,-65.99263,-26.537157,-29.008358,0
-42.224064,2.515036,7.464914,-4.866738,-14.00443,-27.048725,22.902172,15.51428,-12.961547,44.956093,40.623245,-10.231972,-14.347007,-46.335278,-9.109006,-7.77686,23.699663,-29.414791,2.2592547,5.783152,37.599346,28.47573,0.35610607,8.330885,-1.4632167,12.698755,27.196781,-32.765015,2.2308612,-21.722872,-35.813526,-52.173176,0
39.092556,37.022224,8.894434,-6.555347,18.90926,10.325417,-26.670494,-24.657774,8.236583,9.150853,-47.538666,-30.29134,34.70607,41.02858,19.150106,-40.26122,11.993583,-24.584076,63.419895,-27.07438,-43.968086,-35.57731,-26.622305,-13.705211,22.418789,-25.946459,-81.68469,33.922432,18.245695,36.61683,26.628979,-52.356266,0
37.54527,32.486645,2.7702818,-7.8315763,37.241173,-4.9204707,-25.067827,-31.524956,6.5388875,5.441534,-42.56061,-30.507156,33.070015,43.167812,20.626398,-21.961674,22.926449,-16.429558,64.81914,-15.808239,-39.109005,-36.49968,-34.801067,-20.757895,36.07026,-31.904104,-88.78452,41.522068,22.100904,20.87942,24.517305,-59.913773,0
-10.141935,10.646256,5.745517,-22.388624,-40.065094,-37.134792,-26.273415,-16.185472,-21.810974,26.279026,-20.17365,-6.916937,5.952011,20.211773,50.808792,8.143403,-16.283379,-25.315845,-3.7193282,11.210957,3.6321795,20.547998,6.389377,-33.529507,2.2314913,-20.298193,14.244565,-40.25754,46.072258,-29.789562,-30.463606,-57.03593,0
-44.143948,1.0241375,-52.224773,19.315948,-46.95178,-31.845713,-18.74565,-16.760529,21.765333,4.6980686,10.185291,-26.523153,3.4173129,-38.79583,28.506111,30.66926,18.547703,-15.106719,-45.663925,20.029663,3.3939016,27.261372,21.220175,-3.176029,10.959281,22.990522,47.218887,-25.928776,-9.362437,-5.061812,-42.679367,-16.729307,0
26.985239,22.83451,-28.698776,13.33389,-4.960325,-56.768604,-59.1925,5.66195,-22.304459,29.086143,3.7296057,-18.613894,3.8564713,-1.7049764,-4.4744635,-16.922356,4.5747375,4.996524,2.2257094,-42.037663,41.23717,-0.5840783,-4.314067,15.410496,-18.266901,-31.97676,-36.51691,-45.322613,-27.832283,-71.00256,-28.47901,-21.098356,0
-41.381783,2.1314063,-46.824158,7.09032,-41.199226,-33.261635,-15.1240225,-14.015764,15.199656,6.6498995,12.361621,-24.54307,4.623708,-40.083527,26.545385,28.885279,13.653723,-22.44966,-34.5915,13.861718,8.820888,24.309935,22.776089,-4.067979,9.891234,21.917816,47.515293,-35.408573,0.37637356,-9.131175,-41.216633,-31.073027,0
1.5307809,14.762305,27.996317,-49.175945,-23.477629,-11.497987,-24.944904,-22.78217,-19.49646,28.34836,-34.391018,-0.50569814,-0.5618108,18.744917,42.080044,-2.0008864,-19.95217,-35.84906,15.950907,12.9210825,12.562346,23.54496,19.040615,-37.628773,2.2105136,-24.056625,8.849583,-52.451115,70.517204,-12.323252,-30.180853,-53.060062,0
-19.122547,14.93521,-46.745483,-1.2025473,-53.37217,-25.580915,-39.89187,-34.794807,22.84788,-3.5023267,-38.54002,-27.94497,13.048126,5.013764,50.653984,17.938185,14.83383,0.8779144,-40.434128,21.915352,-31.446987,24.377748,17.462872,-22.079863,19.370811,9.390975,19.595072,-11.893447,19.979357,-2.3174467,-47.933792,2.6259432,0
